ID;Name;Year Published;Min Players;Max Players;Play Time;Min Age;Users Rated;Rating Average;BGG Rank;Complexity Average;Owned Users;Mechanics;Domains
221965;The Fox in the Forest;2017;2;2;30;10;8895;7.25;417;1.59;17832;Hand Management, Trick-taking;Family Games
240196;Betrayal Legacy;2018;3;5;90;12;3180;7.83;418;2.83;7713;Cooperative Game, Dice Rolling, Grid Movement, Legacy Game, Modular Board, Player Elimination, Role Playing, Storytelling, Tile Placement, Traitor Game;Thematic Games
125618;Libertalia;2012;2;6;60;14;12435;7.16;419;2.24;13747;Action Queue, Hand Management, Set Collection, Simultaneous Action Selection, Variable Phase Order;Strategy Games
233312;Stuffed Fables;2018;2;4;90;7;4451;7.57;420;2.41;12306;Cooperative Game, Dice Rolling, Role Playing, Storytelling, Variable Player Powers;Thematic Games
90419;Airlines Europe;2011;2;5;75;10;6825;7.31;421;2.44;7721;Card Drafting, Investment, Network and Route Building, Set Collection, Stock Holding;Family Games, Strategy Games
270633;Aeon's End: The New Age;2019;1;4;60;14;1383;8.75;422;2.91;3962;Card Drafting, Cooperative Game, Deck Bag and Pool Building, Hand Management, Variable Phase Order, Variable Player Powers;Strategy Games
42052;Vinhos;2010;2;4;135;12;4447;7.49;423;4.21;4616;Area Majority / Influence, Worker Placement;Strategy Games
163968;Elysium;2015;2;4;60;14;8502;7.23;424;2.76;12201;Card Drafting, Set Collection, Take That;Strategy Games
9674;Ingenious;2004;1;4;45;10;15633;7.12;425;1.92;18779;Hand Management, Highest-Lowest Scoring, Pattern Building, Team-Based Game, Tile Placement;Abstract Games
21790;Thurn and Taxis;2006;2;4;60;10;18128;7.10;426;2.26;20314;Card Drafting, Hand Management, Network and Route Building, Set Collection;Family Games, Strategy Games
257501;KeyForge: Call of the Archons;2018;2;2;45;14;9343;7.28;427;2.46;14271;Hand Management, Take That;Customizable Games
31999;TZAAR;2007;2;2;60;13;3223;7.66;428;2.54;4817;Grid Movement, Map Reduction;Abstract Games
192836;The Colonists;2016;1;4;360;12;3406;7.65;429;4.09;6658;Area Movement, Card Drafting, Hand Management, Modular Board, Tile Placement, Worker Placement;Strategy Games
256730;Pipeline;2019;2;4;120;12;3006;7.75;430;3.85;4625;Action Drafting, Commodity Speculation, Contracts, Market, Network and Route Building, Tile Placement, Turn Order: Claim Action;Strategy Games
218603;Photosynthesis;2017;2;4;60;10;16757;7.13;431;2.28;27416;Action Points, Area Majority / Influence, Bias, End Game Bonuses, Hexagon Grid, Income, Turn Order: Progressive;Abstract Games, Family Games
34119;Tales of the Arabian Nights;2009;1;6;120;12;11581;7.20;432;2.16;16544;Dice Rolling, Narrative Choice / Paragraph, Point to Point Movement, Role Playing, Solo / Solitaire Game, Storytelling, Variable Player Powers;Thematic Games
27173;Vikings;2007;2;4;60;10;7935;7.25;433;2.54;7634;Auction/Bidding, Auction: Dutch, Rondel, Tile Placement, Victory Points as a Resource;Strategy Games
232043;Queendomino;2017;2;4;25;8;8016;7.26;434;2.09;16189;Card Drafting, Enclosure, Tile Placement, Variable Phase Order;Family Games
171;Chess;1475;2;2;60;6;28745;7.13;435;3.70;40068;Grid Movement, Pattern Movement, Square Grid, Static Capture;Abstract Games
144797;Argent: The Consortium;2015;2;5;150;10;3170;7.68;436;3.80;4799;Area Majority / Influence, Modular Board, Take That, Variable Player Powers, Worker Placement, Worker Placement, Different Worker Types;Strategy Games
226522;Exit: The Game - Dead Man on the Orient Express;2017;1;4;90;12;3024;7.71;437;2.74;6336;Cooperative Game;Family Games
180974;Potion Explosion;2015;2;4;45;8;13444;7.15;438;1.75;19594;Pattern Recognition, Set Collection, Take That, Variable Set-up;Family Games
133038;Pathfinder Adventure Card Game: Rise of the Runelords - Base Set;2013;1;4;90;13;12022;7.20;439;2.71;18203;Cooperative Game, Deck Bag and Pool Building, Dice Rolling, Hand Management, Role Playing, Scenario / Mission / Campaign Game, Solo / Solitaire Game, Variable Player Powers;Thematic Games
18;RoboRally;1994;2;8;120;12;22465;7.08;440;2.43;25878;Action Queue, Bias, Grid Movement, Lose a Turn, Modular Board, Programmed Movement, Race, Scenario / Mission / Campaign Game, Simultaneous Action Selection;Strategy Games, Thematic Games
475;Taj Mahal;2000;3;5;100;12;7087;7.28;441;2.99;8352;Auction/Bidding, Auction: Turn Order Until Pass, Card Drafting, Hand Management, Network and Route Building, Set Collection;Strategy Games
97842;Last Will;2011;2;5;75;14;9043;7.19;442;2.71;10498;Action Points, Hand Management, Worker Placement;Strategy Games
142379;Escape Plan;2019;1;5;120;12;3522;7.62;443;3.68;6415;Area Movement, Card Drafting, Enclosure, Hexagon Grid, Modular Board, Tile Placement;Strategy Games, Thematic Games
133473;Sushi Go!;2013;2;5;15;8;34794;7.05;444;1.17;59022;Card Drafting, Drafting, End Game Bonuses, Hand Management, Set Collection, Simultaneous Action Selection;Family Games
181530;Runebound (Third Edition);2015;2;4;180;14;4988;7.51;445;2.66;8825;Action Points, Area Movement, Deck Bag and Pool Building, Dice Rolling, Die Icon Resolution, Roll / Spin and Move, Stat Check Resolution, Variable Player Powers, Variable Set-up;Thematic Games
183562;Star Wars: X-Wing Miniatures Game - The Force Awakens Core Set;2015;2;2;45;14;2814;7.81;446;2.83;7795;Action Queue, Critical Hits and Failures, Dice Rolling, Movement Template, Variable Player Powers;Customizable Games
22827;StarCraft: The Board Game;2007;2;6;240;12;7052;7.34;447;3.84;8759;Area Majority / Influence, Area Movement, Card Play Conflict Resolution, Deck Bag and Pool Building, Modular Board, Order Counters, Variable Player Powers;Strategy Games, Thematic Games
12942;No Thanks!;2004;3;7;20;8;20354;7.05;448;1.14;27642;Auction/Bidding, Closed Economy Auction, Increase Value of Unchosen Resources, Push Your Luck, Set Collection;Family Games
156858;Black Orchestra;2016;1;5;90;14;4263;7.52;449;2.41;7262;Action Points, Cooperative Game, Dice Rolling, Die Icon Resolution, Hand Management, Pick-up and Deliver, Point to Point Movement, Push Your Luck, Set Collection, Solo / Solitaire Game, Tech Trees / Tech Tracks, Variable Player Powers;Thematic Games
3685;Hammer of the Scots;2002;2;2;180;12;3849;7.55;450;2.98;5096;Area Movement, Campaign / Battle Card Driven, Dice Rolling, Hand Management, Secret Unit Deployment, Simulation, Simultaneous Action Selection;Wargames
11;Bohnanza;1997;2;7;45;13;38260;7.04;451;1.67;56587;Hand Management, Melding and Splaying, Negotiation, Set Collection, Trading;Family Games
297030;Tekhenu: Obelisk of the Sun;2020;1;4;120;14;2329;7.96;452;4.01;4699;Action Drafting, Drafting, Income, Pattern Building, Turn Order: Stat-Based, Variable Set-up;Strategy Games
205398;Citadels;2016;2;8;60;10;7632;7.31;453;2;14219;Action Drafting, Card Drafting, Income, Lose a Turn, Set Collection, Turn Order: Role Order, Variable Player Powers;Family Games
27746;Colosseum;2007;3;5;90;10;8444;7.22;454;2.75;9597;Auction/Bidding, Dice Rolling, Roll / Spin and Move, Set Collection, Trading;Family Games, Strategy Games
156009;Port Royal;2014;2;5;50;8;12971;7.14;455;1.63;19547;Card Drafting, Contracts, Push Your Luck, Set Collection;Family Games
31730;Chicago Express;2007;2;6;60;12;7408;7.23;456;2.78;8209;Auction/Bidding, Auction: Turn Order Until Pass, Network and Route Building, Ownership, Stock Holding;Strategy Games
15363;Nexus Ops;2005;2;4;90;12;8487;7.22;457;2.23;10703;Area Majority / Influence, Dice Rolling, Hand Management, Hexagon Grid, King of the Hill, Modular Board, Take That;Thematic Games, Wargames
141572;Paperback;2014;2;5;45;8;8942;7.18;458;1.99;13740;Card Drafting, Cooperative Game, Deck Bag and Pool Building, Delayed Purchase;Family Games, Strategy Games
183251;Karuba;2015;2;4;40;8;8690;7.21;459;1.46;12154;Bingo, Connections, Grid Movement, Network and Route Building, Simultaneous Action Selection, Tile Placement;Family Games
151022;Baseball Highlights: 2045;2015;1;4;45;9;3675;7.55;460;2.22;4568;Card Drafting, Deck Bag and Pool Building, Hand Management, Solo / Solitaire Game, Take That;Strategy Games, Thematic Games
91312;Discworld: Ankh-Morpork;2011;2;4;60;11;9247;7.23;461;2.21;10988;Area Majority / Influence, Dice Rolling, Events, Hand Management, Hidden Roles, Interrupts, Roles with Asymmetric Information, Take That;Thematic Games
155703;Evolution;2014;2;6;60;12;13614;7.13;462;2.43;18555;Action Points, Hand Management, Push Your Luck, Secret Unit Deployment, Simulation, Simultaneous Action Selection, Take That;Strategy Games
39351;Automobile;2009;3;5;120;12;5375;7.34;463;3.52;5131;Commodity Speculation, Variable Player Powers;Strategy Games
160010;Conan;2016;2;5;90;14;3959;7.71;464;2.76;7956;Action Points, Area Movement, Dice Rolling, Player Elimination, Team-Based Game, Variable Phase Order, Variable Player Powers;Thematic Games
17405;1846: The Race for the Midwest;2005;3;5;240;14;2150;7.94;465;4.01;3174;Investment, Market, Network and Route Building, Ownership, Stock Holding, Tile Placement, Victory Points as a Resource;Strategy Games
6472;A Game of Thrones;2003;3;5;180;12;10151;7.21;466;3.45;9761;Area Movement, Auction/Bidding, Events, Hand Management, Memory, Order Counters, Player Elimination, Simultaneous Action Selection, Variable Player Powers;Strategy Games
223040;Fantasy Realms;2017;3;6;20;14;4396;7.45;467;1.73;6795;Card Drafting, Set Collection;Family Games
6249;Alhambra;2003;2;6;60;8;28689;7.03;468;2.10;34997;Card Drafting, Hand Management, Set Collection, Tile Placement;Family Games, Strategy Games
128780;Pax Porfiriana;2012;1;6;120;12;2994;7.68;469;3.57;5181;Card Drafting, Hand Management, Simulation;Strategy Games
140603;Francis Drake;2013;3;5;120;14;4517;7.42;470;2.93;6077;Dice Rolling, Push Your Luck, Secret Unit Deployment, Set Collection, Time Track, Worker Placement;Strategy Games
212445;Blood Bowl (2016 Edition);2016;2;2;120;12;2231;8.07;471;3.53;4618;Critical Hits and Failures, Dice Rolling, Grid Movement, Movement Points, Variable Player Powers;Thematic Games
159508;AquaSphere;2014;2;4;100;12;6472;7.28;472;3.69;10007;Area Majority / Influence, Area Movement, Modular Board;Strategy Games
2346;DVONN;2001;2;2;30;9;4455;7.44;473;2.67;6017;Grid Movement, Map Reduction;Abstract Games
39938;Carson City;2009;2;5;90;12;6744;7.25;474;3.18;5654;Area Majority / Influence, Dice Rolling, Tile Placement, Variable Player Powers, Worker Placement;Strategy Games
205359;Star Wars: Destiny;2016;2;2;30;10;4591;7.53;475;2.28;7416;Dice Rolling, Hand Management, Variable Player Powers;Customizable Games
251658;Sprawlopolis;2018;1;4;20;8;4117;7.48;476;1.85;9267;Card Drafting, Cooperative Game, Layering, Solo / Solitaire Game, Tile Placement;Family Games
153938;Camel Up;2014;2;8;30;8;22805;7.05;477;1.48;28988;Betting and Bluffing, Dice Rolling, End Game Bonuses, Roll / Spin and Move, Track Movement, Variable Set-up;Family Games
169255;A Game of Thrones: The Card Game (Second Edition);2015;2;4;120;14;4211;7.56;478;3.53;7947;Alliances, Card Drafting, Hand Management, Simultaneous Action Selection, Variable Player Powers;Customizable Games
271055;Dwellings of Eldervale;2020;1;5;150;14;1591;8.52;479;3.21;3155;Area Majority / Influence, Dice Rolling, Hand Management, Modular Board, Variable Player Powers, Worker Placement;Strategy Games
73171;Earth Reborn;2010;2;4;180;13;3241;7.66;480;3.89;6102;Action Points, Card Drafting, Dice Rolling, Grid Movement, Hand Management, Modular Board, Scenario / Mission / Campaign Game, Secret Unit Deployment;Thematic Games
113924;Zombicide;2012;1;6;60;14;16553;7.16;481;2.54;23560;Action Points, Cooperative Game, Dice Rolling, Grid Movement, Hand Management, Modular Board, Player Elimination, Scenario / Mission / Campaign Game, Variable Player Powers;Thematic Games
262215;Blackout: Hong Kong;2018;1;4;150;14;3738;7.51;482;3.46;6214;Area Majority / Influence, Card Drafting, Deck Bag and Pool Building, Dice Rolling, Hand Management, Network and Route Building;Strategy Games
42776;Gears of War: The Board Game;2011;1;4;180;14;4696;7.46;483;2.89;7326;Area Movement, Campaign / Battle Card Driven, Cooperative Game, Dice Rolling, Hand Management, Modular Board, Solo / Solitaire Game, Variable Player Powers;Thematic Games
245654;Railroad Ink: Deep Blue Edition;2018;1;6;30;8;6520;7.28;484;1.52;11056;Bingo, Connections, Dice Rolling, Line Drawing, Network and Route Building, Paper-and-Pencil, Solo / Solitaire Game;Family Games
196326;Love Letter Premium;2016;2;8;30;8;4322;7.46;485;1.30;7866;Hand Management, Player Elimination;Family Games, Party Games
172308;Broom Service;2015;2;5;75;10;8094;7.19;486;2.40;13139;Area Movement, Follow, Hand Management, Pick-up and Deliver, Set Collection, Simultaneous Action Selection, Variable Phase Order;Family Games, Strategy Games
9625;Struggle of Empires;2004;2;7;240;13;3804;7.51;487;3.60;5119;Alliances, Area Majority / Influence, Area Movement, Auction/Bidding, Dice Rolling;Strategy Games
262543;Wavelength;2019;2;12;45;14;3747;7.52;488;1.10;6960;Betting and Bluffing, Race, Targeted Clues, Team-Based Game;Party Games
143519;Quantum;2013;2;4;60;13;6543;7.28;489;2.46;7611;Area Majority / Influence, Dice Rolling, Grid Movement, Modular Board, Square Grid;Strategy Games
42215;Tobago;2009;2;4;60;10;10630;7.11;490;2.12;11967;Deduction, Grid Movement, Hand Management, Hexagon Grid, Modular Board, Push Your Luck;Family Games
302723;Forgotten Waters;2020;3;7;240;14;1807;8.22;491;2.17;4907;Dice Rolling, Events, Narrative Choice / Paragraph, Scenario / Mission / Campaign Game, Semi-Cooperative Game, Stat Check Resolution, Storytelling, Worker Placement;Thematic Games
119432;Snowdonia;2012;1;5;90;10;4553;7.37;492;3.00;4796;Card Drafting, Events, Hand Management, Turn Order: Claim Action, Worker Placement;Strategy Games
231733;Obsession;2018;1;4;90;14;1828;8.25;493;3.17;3269;Card Drafting, Deck Bag and Pool Building, Solo / Solitaire Game, Tile Placement, Worker Placement, Worker Placement, Different Worker Types;Strategy Games, Thematic Games
84419;Space Empires: 4X;2011;1;4;180;12;3038;7.68;494;3.35;6267;Auction/Bidding, Dice Rolling, Grid Movement, Hexagon Grid, Income, Movement Points, Paper-and-Pencil, Secret Unit Deployment, Simulation, Tech Trees / Tech Tracks;Wargames
4390;Carcassonne: Hunters and Gatherers;2002;2;5;35;8;11118;7.13;495;1.92;14210;Area Majority / Influence, Map Addition, Tile Placement;Family Games
28023;Jamaica;2007;2;6;60;8;16269;7.06;496;1.65;21900;Dice Rolling, Hand Management, Race, Simultaneous Action Selection;Family Games
269144;Hadara;2019;2;5;60;10;3767;7.48;497;2.20;4592;Card Drafting, End Game Bonuses, Memory, Set Collection, Simultaneous Action Selection;Strategy Games
174785;Mare Nostrum: Empires;2016;3;5;120;14;3453;7.57;498;3.03;5550;Area Movement, Dice Rolling, Set Collection, Trading, Variable Player Powers;Strategy Games
209778;Magic Maze;2017;1;8;15;8;15632;7.05;499;1.75;23884;Communication Limits, Cooperative Game, Elapsed Real Time Ending, Grid Movement, Map Addition, Modular Board, Real-Time, Solo / Solitaire Game, Variable Player Powers;Family Games
1513;The Republic of Rome;1990;1;6;300;14;3921;7.53;500;4.34;5843;Dice Rolling, Hand Management, Simulation, Variable Player Powers, Voting;Strategy Games
